,ID,Name,RA,DEC,Obj. Type,Repeater of Primary Burst,DM,DM-Err,DM-Units,Gal. DM Limit,Gal. DM Model,Barycentric Datetime,Redshift,Host Name,Host Redshift,Reporting Group/s,Discovery Data Source/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag/Flux,Discovery Filter,Discovery_time_inff,time_delay,Discovery Date (UT),Sender,Remarks,Discovery Bibcode,Classification Bibcodes,Ext. catalog/s
312,56376,FRB 20190302B,04:54:31.200,+62:58:48.00,FRB,20181128A,452.9,12.94,pc/cc,114.29,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32227968,,,1,1,2020-03-27,,,289189188.3723696,-11.735630375469139,2019-03-02 02:19:57.108,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
313,55747,FRB 20190302A,02:19:04.800,+61:20:24.00,FRB,,1009.29,25.88,pc/cc,209.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32300572,,,1,1,2021-06-09,,,289265805.0210868,-26.15291318537701,2019-03-02 23:37:08.174,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
314,55746,FRB 20190301D,18:34:21.600,+74:44:24.00,FRB,,1159.75,1.62,pc/cc,53.0,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32137636,,,1,1,2021-06-09,,,289151346.6563389,-30.051661134798707,2019-03-01 15:49:33.708,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
315,55745,FRB 20190301C,11:25:21.600,+34:55:48.00,FRB,,805.51,3.23,pc/cc,21.02,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32128154,,,1,1,2021-06-09,,,289126144.4134727,-20.872527321139646,2019-03-01 08:49:22.286,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
316,55744,FRB 20190301B,04:37:33.600,+74:04:48.00,FRB,,619.5,1.62,pc/cc,83.12,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32111901,,,1,1,2021-06-09,,,289101830.91639894,-16.05260105454434,2019-03-01 02:04:03.969,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
317,55106,FRB 20190301A,20:36:50.400,+69:51:00.00,FRB,20190222A,460.99,1.62,pc/cc,81.65,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32158184,,,1,1,2020-03-27,,,289159373.53474003,-11.945259984074891,2019-03-01 18:03:02.480,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
318,55743,FRB 20190228B,03:26:33.600,+81:55:48.00,FRB,,1125.78,12.94,pc/cc,71.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32032933,,,1,1,2021-06-09,,,289053857.8235759,-29.171424076166147,2019-02-28 12:44:43.995,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
319,55742,FRB 20190228A,12:11:31.200,+22:54:00.00,FRB,,439.95,25.88,pc/cc,20.44,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,32031677,,,1,1,2021-06-09,,,289042852.5869325,-11.400067528566234,2019-02-28 09:41:00.987,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
320,55741,FRB 20190227B,14:42:09.600,+39:51:00.00,FRB,,331.59,1.62,pc/cc,23.93,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31944174,,,1,1,2021-06-09,,,288965464.27277726,-8.59222273394085,2019-02-27 12:11:09.865,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
321,55740,FRB 20190227A,07:15:50.400,+56:15:00.00,FRB,,393.05,1.62,pc/cc,62.9,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31938812,,,1,1,2021-06-09,,,288938608.48121417,-10.18478586680977,2019-02-27 04:43:35.666,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
322,55739,FRB 20190226C,01:09:57.600,+26:45:00.00,FRB,,826.54,1.62,pc/cc,44.6,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31906992,,,1,1,2021-06-09,,,288917101.0425393,-21.417460654758802,2019-02-26 22:45:19.460,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
323,55738,FRB 20190226B,18:14:09.600,+61:49:12.00,FRB,,630.82,3.23,pc/cc,50.61,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31851655,,,1,1,2021-06-09,,,288892067.77007294,-16.345927033458693,2019-02-26 15:48:01.116,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
324,55737,FRB 20190226A,03:55:28.800,+31:55:48.00,FRB,,600.09,1.62,pc/cc,91.37,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31818035,,,1,1,2021-06-09,,,288840981.6763545,-15.549645467024234,2019-02-26 01:36:34.226,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
325,56375,FRB 20190224F,04:02:31.200,+73:38:24.00,FRB,20180814A,190.86,3.23,pc/cc,,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31626218,,,1,1,2020-03-27,,,288669256.1833996,-4.945600383002959,2019-02-24 01:54:18.129,CHIME_FRB_bot,,2020TNSFR.892....1Z,,
326,55736,FRB 20190224E,12:10:40.800,+61:31:48.00,FRB,,435.11,1.62,pc/cc,33.28,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31644477,,,1,1,2021-06-09,,,288698440.6213475,-11.274652534048084,2019-02-24 10:00:48.896,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
327,55735,FRB 20190224D,22:15:28.800,+89:03:00.00,FRB,,752.14,1.62,pc/cc,55.26,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31644043,,,1,1,2021-06-09,,,288690373.4924062,-19.48959379687648,2019-02-24 07:46:29.982,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
328,55734,FRB 20190224C,08:16:21.600,+19:47:24.00,FRB,,494.95,3.23,pc/cc,59.89,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31641122,,,1,1,2021-06-09,,,288684027.4367621,-12.825237920817951,2019-02-24 06:00:37.262,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
329,55733,FRB 20190224B,17:54:28.800,+82:34:12.00,FRB,,839.48,1.62,pc/cc,51.45,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31638277,,,1,1,2021-06-09,,,288676104.7862356,-21.75276437977221,2019-02-24 03:48:43.539,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
330,55732,FRB 20190224A,04:00:21.600,+83:22:48.00,FRB,,821.69,6.47,pc/cc,65.87,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31628826,,,1,1,2021-06-09,,,288670615.05521345,-21.291786538351154,2019-02-24 02:17:13.347,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
331,55731,FRB 20190223B,20:46:21.600,+60:34:12.00,FRB,,535.39,1.62,pc/cc,124.77,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31570501,,,1,1,2021-06-09,,,288642699.05787313,-13.873126841957214,2019-02-23 18:31:49.931,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
332,55730,FRB 20190223A,04:16:14.400,+87:36:00.00,FRB,,389.82,1.62,pc/cc,58.54,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31535057,,,1,1,2021-06-09,,,288588972.2849105,-10.10108949650117,2019-02-23 03:36:19.386,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
333,55729,FRB 20190222D,20:55:43.200,+26:33:36.00,FRB,,894.48,1.62,pc/cc,115.32,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31468534,,,1,1,2021-06-09,,,288557216.8000652,-23.177934772023924,2019-02-22 18:47:16.978,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
334,55728,FRB 20190222C,15:56:38.400,+40:01:48.00,FRB,,522.45,1.62,pc/cc,29.43,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31442611,,,1,1,2021-06-09,,,288539148.9471769,-13.53782311694381,2019-02-22 13:45:59.485,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
335,55727,FRB 20190222B,10:42:55.200,+19:36:00.00,FRB,,498.19,6.47,pc/cc,33.27,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31440139,,,1,1,2021-06-09,,,288520465.0058066,-12.909193413016053,2019-02-22 08:34:34.915,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
336,55105,FRB 20190222A,20:52:19.200,+69:39:00.00,FRB,20190222A,462.6,3.23,pc/cc,87.78,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31468495,,,1,1,2020-03-27,,,288557152.3830214,-11.986978608284442,2019-02-22 18:46:01.370,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
337,55726,FRB 20190221D,01:39:12.000,+60:55:48.00,FRB,,473.93,1.62,pc/cc,191.04,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31399569,,,1,1,2021-06-09,,,288487739.0064363,-12.280563709088296,2019-02-21 23:29:08.287,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
338,55725,FRB 20190221C,21:04:31.200,+54:40:48.00,FRB,,2038.05,6.47,pc/cc,220.31,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31361887,,,1,1,2021-06-09,,,288471593.33966327,-52.81033668961113,2019-02-21 19:00:43.150,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
339,55724,FRB 20190221B,19:07:12.000,+27:51:36.00,FRB,,394.67,6.47,pc/cc,166.1,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31339813,,,1,1,2021-06-09,,,288464569.3602364,-10.226763612908822,2019-02-21 17:02:56.587,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
340,55723,FRB 20190221A,08:50:45.600,+09:54:00.00,FRB,,224.83,1.62,pc/cc,52.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31328319,,,1,1,2021-06-09,,,288427647.4601626,-5.825837441635519,2019-02-21 06:47:30.286,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
341,55722,FRB 20190220A,15:48:14.400,+74:09:36.00,FRB,,215.13,1.62,pc/cc,41.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31228990,,,1,1,2021-06-09,,,288367053.0625108,-5.574489208820216,2019-02-20 13:57:35.637,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
342,55721,FRB 20190219C,23:18:40.800,+49:13:12.00,FRB,,805.51,3.23,pc/cc,124.32,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31177246,,,1,1,2021-06-09,,,288307178.1624727,-20.872527321139646,2019-02-19 21:19:56.035,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
343,55720,FRB 20190219B,16:25:12.000,+57:55:48.00,FRB,,1675.73,6.47,pc/cc,37.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31125024,,,1,1,2021-06-09,,,288282381.9041676,-43.42183238923582,2019-02-19 14:27:02.326,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
344,55719,FRB 20190219A,07:02:52.800,+43:07:48.00,FRB,,655.09,1.62,pc/cc,78.95,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31110401,,,1,1,2021-06-09,,,288249013.06718415,-16.97481585927595,2019-02-19 05:10:27.042,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
345,55718,FRB 20190218C,10:35:55.200,+77:59:24.00,FRB,,318.65,1.62,pc/cc,43.65,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31062792,,,1,1,2021-06-09,,,288217205.766081,-8.256919008927447,2019-02-18 20:20:11.023,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
346,55717,FRB 20190218B,17:54:57.600,+17:55:48.00,FRB,,549.95,6.47,pc/cc,81.96,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31028331,,,1,1,2021-06-09,,,288201646.8995917,-14.250408313069668,2019-02-18 16:00:58.150,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
347,55716,FRB 20190218A,12:16:12.000,+56:25:12.00,FRB,,1282.68,1.62,pc/cc,31.6,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,31021539,,,1,1,2021-06-09,,,288181183.4649535,-33.23704652242605,2019-02-18 10:20:13.702,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
348,55715,FRB 20190217B,01:30:26.400,+26:57:36.00,FRB,,847.57,6.47,pc/cc,45.9,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30985819,,,1,1,2021-06-09,,,288142744.113606,-21.96239398837796,2019-02-17 23:39:23.076,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
349,55714,FRB 20190217A,06:19:36.000,+43:06:36.00,FRB,,797.43,1.62,pc/cc,110.8,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30904409,,,1,1,2021-06-09,,,288073900.22784317,-20.663156834423393,2019-02-17 04:31:57.891,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
350,55104,FRB 20190216A,17:04:57.600,+68:17:24.00,FRB,20181017A,1268.08,25.88,pc/cc,42.96,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30749404,,,1,1,2020-03-27,,,288026788.1632714,-32.858728563755584,2019-02-16 15:26:58.022,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
351,55713,FRB 20190215B,22:20:26.400,+45:10:12.00,FRB,,273.36,1.62,pc/cc,134.18,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30692424,,,1,1,2021-06-09,,,287959317.515644,-7.083355971380534,2019-02-15 20:42:01.599,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
352,55711,FRB 20190214C,14:36:24.000,+19:21:36.00,FRB,,533.77,3.23,pc/cc,22.37,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30557515,,,1,1,2021-06-09,,,287845006.3098509,-13.831149095858164,2019-02-14 12:56:57.141,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
353,55709,FRB 20190214A,06:24:12.000,+66:14:24.00,FRB,,498.19,6.47,pc/cc,69.86,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30549231,,,1,1,2021-06-09,,,287815477.3078066,-12.909193413016053,2019-02-14 04:44:47.217,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
354,55708,FRB 20190213D,22:06:26.400,+52:34:48.00,FRB,,1344.14,1.62,pc/cc,270.99,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30502098,,,1,1,2021-06-09,,,287787225.0113904,-34.829609655294966,2019-02-13 20:54:16.841,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
355,55707,FRB 20190213C,04:17:04.800,+45:00:36.00,FRB,,357.47,1.62,pc/cc,176.01,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30365672,,,1,1,2021-06-09,,,287722060.2101698,-9.26283018396766,2019-02-13 02:47:46.473,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
356,55103,FRB 20190213B,18:24:07.200,+81:35:24.00,FRB,20190212A,302.47,1.62,pc/cc,52.67,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30465284,,,1,1,2020-03-27,,,287773767.9033402,-7.837659791715943,2019-02-13 17:09:32.741,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
357,55102,FRB 20190213A,02:13:57.600,+20:04:48.00,FRB,20190213A,650.23,3.23,pc/cc,43.89,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30351693,,,1,1,2020-03-27,,,287714532.8391174,-16.8488826209788,2019-02-13 00:42:26.688,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
358,55706,FRB 20190212D,11:55:02.400,+66:45:00.00,FRB,,1145.19,6.47,pc/cc,35.55,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30286797,,,1,1,2021-06-09,,,287663617.76262033,-29.674379663686253,2019-02-12 10:34:04.437,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
359,55705,FRB 20190212C,11:30:24.000,+28:10:48.00,FRB,,1015.79,6.47,pc/cc,22.3,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30286763,,,1,1,2021-06-09,,,287661867.3086576,-26.321342413552212,2019-02-12 10:04:50.630,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
360,55704,FRB 20190212B,09:19:52.800,+52:06:36.00,FRB,,600.09,1.62,pc/cc,41.09,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30282040,,,1,1,2021-06-09,,,287654026.5483545,-15.549645467024234,2019-02-12 07:53:59.098,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
361,55101,FRB 20190212A,17:39:28.800,+81:37:48.00,FRB,20190212A,300.85,3.23,pc/cc,50.34,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30292842,,,1,1,2020-03-27,,,287684238.71731794,-7.795682045616893,2019-02-12 16:17:23.513,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
362,55703,FRB 20190211B,19:58:14.400,+61:22:12.00,FRB,,260.42,1.62,pc/cc,84.41,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30215823,,,1,1,2021-06-09,,,287606262.3109478,-6.748052246367131,2019-02-11 18:37:46.059,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
363,55702,FRB 20190211A,04:28:02.400,+68:38:24.00,FRB,,1188.86,1.62,pc/cc,104.26,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30175507,,,1,1,2021-06-09,,,287550267.636035,-30.805964955134115,2019-02-11 03:04:55.442,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
364,55701,FRB 20190210E,20:52:28.800,+86:38:24.00,FRB,,580.68,1.62,pc/cc,57.71,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30143310,,,1,1,2021-06-09,,,287526106.7143101,-15.046689879504127,2019-02-10 20:21:58.761,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
365,55700,FRB 20190210D,20:33:55.200,+55:27:36.00,FRB,,357.47,1.62,pc/cc,145.74,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30139995,,,1,1,2021-06-09,,,287522085.1481698,-9.26283018396766,2019-02-10 19:14:51.411,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
366,55699,FRB 20190210C,19:49:57.600,+89:06:00.00,FRB,,642.15,1.62,pc/cc,53.76,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30105524,,,1,1,2021-06-09,,,287474609.8054879,-16.639512134262546,2019-02-10 06:03:43.445,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
367,55698,FRB 20190210B,06:56:14.400,+23:51:00.00,FRB,,622.74,1.62,pc/cc,116.71,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30105124,,,1,1,2021-06-09,,,287472978.1794434,-16.136556546742444,2019-02-10 05:36:31.316,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
368,55100,FRB 20190210A,09:37:07.200,+77:40:12.00,FRB,20190209A,420.55,6.47,pc/cc,45.69,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30112019,,,1,1,2020-03-27,,,287482626.06562895,-10.89737106293563,2019-02-10 08:17:13.963,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
369,55099,FRB 20190209A,09:36:16.800,+77:40:12.00,FRB,20190209A,423.78,3.23,pc/cc,45.73,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,30015540,,,1,1,2020-03-27,,,287396412.9959326,-10.98106743324423,2019-02-09 08:20:20.977,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
370,61483,FRB 20190208C,09:25:38.400,+83:34:12.00,FRB,,237.77,1.62,pc/cc,49.85,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29866131,,,1,1,2021-06-09,,,287309282.20485884,-6.161141166648923,2019-02-08 08:08:05.366,CHIME_FRB_bot,,2021TNSFR2008....1C,,
371,56463,FRB 20190208B,00:00:00.000,+00:00:00.00,FRB,,713.32,1.62,pc/cc,,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29860936,,,1,1,2021-06-09,,,287298153.4453174,-18.48368262183627,2019-02-08 05:02:48.929,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
372,55098,FRB 20190208A,18:54:38.400,+46:58:12.00,FRB,20190208A,579.06,3.23,pc/cc,71.8,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29889091,,,1,1,2020-03-27,,,287343698.6512879,-15.004712133405075,2019-02-08 17:41:50.656,CHIME_FRB_bot,,2020TNSFR.891....1Z,,
373,61481,FRB 20190206C,13:21:21.600,+74:24:36.00,FRB,,1044.9,3.23,pc/cc,38.44,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29639122,,,1,1,2021-06-09,,,287151978.7433538,-27.07564623388762,2019-02-06 12:26:42.819,CHIME_FRB_bot,,2021TNSFR2008....1C,,
374,61480,FRB 20190206B,03:20:24.000,+79:29:24.00,FRB,,355.85,6.47,pc/cc,78.62,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29639608,,,1,1,2021-06-09,,,287157460.63314754,-9.22085243786861,2019-02-06 13:57:46.854,CHIME_FRB_bot,,2021TNSFR2008....1C,,
375,61472,FRB 20190206A,16:17:52.800,+09:22:12.00,FRB,,190.86,3.23,pc/cc,40.88,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29641002,,,1,1,2021-06-09,,,287161882.3603996,-4.945600383002959,2019-02-06 15:11:24.306,CHIME_FRB_bot,,2021TNSFR2008....1C,,
376,55535,FRB 20190205A,22:47:50.400,+83:22:12.00,FRB,,693.91,1.62,pc/cc,68.08,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29581402,,,1,1,2021-06-09,,,287098084.578273,-17.98072703431616,2019-02-05 21:28:19.559,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
377,61479,FRB 20190204B,17:03:02.400,+75:52:12.00,FRB,,1463.83,1.62,pc/cc,45.75,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29433373,,,1,1,2021-06-09,,,286992521.4269604,-37.9310395507242,2019-02-04 16:09:16.358,CHIME_FRB_bot,,2021TNSFR2008....1C,,
378,61469,FRB 20190204A,10:45:09.600,+61:31:48.00,FRB,,448.05,1.62,pc/cc,35.98,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29423849,,,1,1,2021-06-09,,,286969659.87104374,-11.609956259061487,2019-02-04 09:47:48.481,CHIME_FRB_bot,,2021TNSFR2008....1C,,
379,61470,FRB 20190203C,13:04:14.400,+02:28:12.00,FRB,,370.41,1.62,pc/cc,29.76,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29332899,,,1,1,2021-06-09,,,286891802.5988661,-9.598133908981065,2019-02-03 12:10:09.197,CHIME_FRB_bot,,2021TNSFR2008....1C,,
380,61467,FRB 20190203B,08:42:24.000,+61:53:24.00,FRB,,580.68,1.62,pc/cc,45.98,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29332356,,,1,1,2021-06-09,,,286876167.28631014,-15.046689879504127,2019-02-03 07:49:39.333,CHIME_FRB_bot,,2021TNSFR2008....1C,,
381,61455,FRB 20190203A,05:20:36.000,+62:35:24.00,FRB,,418.93,1.62,pc/cc,100.55,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29332367,,,1,1,2021-06-09,,,286876625.6576067,-10.855393316836578,2019-02-03 07:57:13.513,CHIME_FRB_bot,,2021TNSFR2008....1C,,
382,61463,FRB 20190202B,07:37:19.200,+32:27:00.00,FRB,,464.22,1.62,pc/cc,70.2,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29204654,,,1,1,2021-06-09,,,286786256.96704364,-12.028956354383494,2019-02-02 06:51:05.996,CHIME_FRB_bot,,2021TNSFR2008....1C,,
383,56462,FRB 20190202A,00:00:00.000,+00:00:00.00,FRB,,305.71,1.62,pc/cc,,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29282540,,,1,1,2021-06-09,,,286841043.2353847,-7.9216152839140435,2019-02-02 22:04:08.157,CHIME_FRB_bot,,2021TNSFR2007....1Z,,
384,61468,FRB 20190201B,07:52:55.200,+55:35:24.00,FRB,,748.9,1.62,pc/cc,54.1,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29100738,,,1,1,2021-06-09,,,286700691.51336175,-19.405638304678376,2019-02-01 07:05:07.919,CHIME_FRB_bot,,2021TNSFR2008....1C,,
385,61464,FRB 20190201A,04:18:43.200,+84:49:48.00,FRB,,241.01,1.62,pc/cc,62.6,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29110534,,,1,1,2021-06-09,,,286731369.7339033,-6.245096658847023,2019-02-01 15:36:12.979,CHIME_FRB_bot,,2021TNSFR2008....1C,,
386,61466,FRB 20190131E,16:26:12.000,+37:17:24.00,FRB,,279.83,1.62,pc/cc,34.13,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,28845693,,,1,1,2021-06-09,,,286589803.79599214,-7.251007833887235,2019-01-31 00:16:48.047,CHIME_FRB_bot,,2021TNSFR2008....1C,,
387,61461,FRB 20190131D,03:49:52.800,+22:55:48.00,FRB,,642.15,1.62,pc/cc,68.03,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,28860953,,,1,1,2021-06-09,,,286600037.14948785,-16.639512134262546,2019-01-31 03:07:30.789,CHIME_FRB_bot,,2021TNSFR2008....1C,,
388,61460,FRB 20190131C,11:06:02.400,+10:25:12.00,FRB,,506.28,1.62,pc/cc,32.88,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,28989202,,,1,1,2021-06-09,,,286626132.596177,-13.118823021621806,2019-01-31 10:22:22.715,CHIME_FRB_bot,,2021TNSFR2008....1C,,
389,61453,FRB 20190131B,23:39:09.600,+11:42:36.00,FRB,,1801.89,3.23,pc/cc,35.66,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,29058699,,,1,1,2021-06-09,,,286671466.03708583,-46.69091414717175,2019-01-31 22:58:29.728,CHIME_FRB_bot,,2021TNSFR2008....1C,,
390,61457,FRB 20190130B,11:28:33.600,+15:58:48.00,FRB,,988.29,1.62,pc/cc,29.64,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,28783556,,,1,1,2021-06-09,,,286541605.5942428,-25.60875721742635,2019-01-30 10:53:48.203,CHIME_FRB_bot,,2021TNSFR2008....1C,,
391,61450,FRB 20190130A,01:42:48.000,+13:09:36.00,FRB,,1365.17,6.47,pc/cc,37.45,NE2001,,,,,CHIMEFRB,CHIMEFRB,,CHIMEFRB,28752329,,,1,1,2021-06-09,,,286506244.876457,-35.37454298891412,2019-01-30 01:04:37.251,CHIME_FRB_bot,,2021TNSFR2008....1C,,
